customer_id,start_day,day1,day2,day3,day4,day5,day6,day7,day8,day9,day10,day11,day12,day13,day14,future_redemptions
11126493,saturday,session100,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11126392,saturday,verifyfunded,gap,gap,gap,gap,gap,gap,gap,gap,session100,gap,gap,gap,gap,0
11088372,wednesday,engagefunded,verifyfunded,gap,session1500,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11119485,friday,engagefunded,session100,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11122387,friday,verifyfunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11128074,saturday,session900,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11134877,saturday,session300,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,session100,gap,gap,0
11141378,sunday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11141494,sunday,session200,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,session0,gap,0
11129299,saturday,verifyfunded,session400,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11144473,sunday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11144476,sunday,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11144489,sunday,session200,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11146586,sunday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11149173,sunday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11149289,sunday,engageselffunded,gap,gap,gap,gap,gap,gap,gap,gap,session0,gap,gap,gap,gap,0
11149687,sunday,session200,gap,session100,session0,gap,gap,gap,session300,gap,session100,gap,gap,gap,gap,0
11151297,sunday,session200,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11152394,sunday,session300,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11157098,monday,session200,gap,gap,gap,gap,gap,gap,gap,session0,gap,gap,session0,gap,gap,0
11157576,monday,engageselffunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11112172,friday,engagefunded,gap,session300,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11129780,saturday,session1300,gap,engageselffunded,gap,gap,gap,session100,session300,gap,gap,session400,session100,session100,gap,0
11158874,monday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11160591,monday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11161797,monday,session200,gap,gap,session100,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11163284,monday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11163399,monday,session200,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11171077,tuesday,engagefunded,gap,gap,gap,gap,gap,gap,session100,gap,gap,gap,gap,gap,gap,0
11132973,saturday,engagefunded,engageselffunded,verifyselffunded,gap,gap,gap,session1000,session400,gap,gap,gap,gap,gap,gap,0
11171497,tuesday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11172390,tuesday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11175271,tuesday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11104482,thursday,verifyfunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,engageselffunded,gap,0
11116586,friday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,session300,session1600,gap,gap,0
11166391,monday,engagefunded,session500,gap,gap,gap,gap,session900,verifyselffunded,gap,gap,gap,session100,session300,gap,0
11160398,monday,gap,gap,gap,engagefunded,gap,gap,gap,verifyfunded,gap,gap,gap,gap,gap,gap,0
11143574,sunday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11164986,monday,engagefunded,gap,engagefunded,gap,gap,gap,gap,gap,session400,gap,gap,session3600,gap,engagefunded,0
11142596,sunday,session200,gap,gap,gap,gap,verifyselffunded,gap,gap,gap,gap,gap,session300,gap,gap,0
11099090,thursday,verifyfunded,engagefunded,verifyselffunded,session400,gap,session100,gap,session100,gap,gap,gap,verifyfunded,session0,gap,0
11143976,sunday,session100,gap,gap,gap,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11172884,tuesday,session200,gap,session100,session300,gap,gap,gap,gap,gap,gap,session200,gap,gap,gap,0
11160888,monday,session400,session100,session100,gap,gap,verifyselffunded,gap,gap,gap,gap,gap,engagefunded,gap,gap,0
11121483,friday,session100,session200,gap,gap,gap,gap,gap,gap,gap,session100,session200,gap,gap,gap,0
11120472,friday,verifyfunded,gap,gap,verifyfunded,engagefunded,gap,gap,gap,verifyselffunded,gap,gap,verifyfunded,verifyfunded,verifyfunded,0
11150271,sunday,session600,gap,gap,gap,gap,session200,engageselffunded,verifyselffunded,gap,gap,session0,session0,session300,gap,0
11099491,thursday,session3400,gap,gap,gap,gap,gap,gap,gap,gap,gap,session3600,gap,gap,gap,0
11128481,saturday,session300,gap,gap,gap,gap,gap,gap,gap,gap,engagefunded,gap,gap,gap,gap,1
11154199,monday,gap,gap,gap,gap,gap,gap,session0,gap,gap,gap,session0,gap,gap,gap,0
11137295,saturday,session400,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11109284,thursday,verifyselffunded,gap,gap,session0,verifyfunded,gap,session100,gap,gap,session100,gap,gap,session0,gap,1
11110781,thursday,verifyfunded,gap,engagefunded,engagefunded,session100,gap,gap,gap,engagefunded,verifyfunded,gap,gap,verifyfunded,engagefunded,2
11125891,saturday,engagefunded,verifyfunded,session800,gap,gap,session0,session100,gap,engagefunded,session200,session400,session600,session100,gap,4
11176193,tuesday,engagefunded,gap,session100,gap,gap,gap,gap,gap,gap,verifyfunded,gap,gap,gap,gap,8
11155184,monday,session900,engagefunded,session600,engagefunded,gap,gap,verifyselffunded,gap,engageselffunded,session0,session200,session600,verifyselffunded,gap,1
11108893,thursday,verifyselffunded,session1000,session1000,verifyfunded,session700,verifyfunded,session200,session900,verifyselffunded,session300,session300,session0,gap,verifyselffunded,1
11169097,tuesday,gap,verifyfunded,verifyfunded,gap,gap,gap,gap,session200,engagefunded,verifyfunded,verifyfunded,session100,gap,verifyselffunded,0
11138281,sunday,engagefunded,verifyfunded,gap,session600,gap,gap,engagefunded,engageselffunded,gap,gap,session300,gap,gap,gap,0
11129899,saturday,session1000,session400,session300,gap,session0,gap,gap,session0,session400,gap,gap,engagefunded,gap,gap,0
11088873,wednesday,session0,session200,engageselffunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11089384,wednesday,engagefunded,gap,engagefunded,gap,session0,session100,gap,gap,gap,gap,gap,engagefunded,gap,gap,0
11089994,wednesday,session400,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11091771,wednesday,gap,gap,gap,gap,gap,gap,session0,gap,gap,gap,gap,gap,gap,gap,0
11092080,wednesday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11092681,wednesday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11101977,thursday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11102693,thursday,session200,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,session0,gap,gap,0
11104683,thursday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11106678,thursday,session200,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11110787,thursday,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11112872,friday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11113475,friday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11113780,friday,session600,gap,gap,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11114283,friday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11119377,friday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11119978,friday,session400,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11124192,saturday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11126898,saturday,session400,gap,session200,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11127475,saturday,session400,gap,gap,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11132792,saturday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11136283,saturday,session100,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11136898,saturday,session500,session0,gap,gap,gap,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,0
11141776,sunday,session1800,gap,gap,session100,gap,gap,gap,session0,gap,gap,gap,gap,gap,gap,0
11112181,friday,engagefunded,engageselffunded,session600,session400,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11139381,sunday,engagefunded,session3600,session300,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11142088,sunday,session3600,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11143183,sunday,session200,gap,gap,gap,gap,gap,gap,session200,gap,gap,session0,gap,gap,gap,0
11143198,sunday,session300,gap,gap,engagefunded,gap,session0,gap,gap,gap,gap,gap,gap,session0,gap,0
11145692,sunday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11148691,sunday,session100,gap,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11152199,sunday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11128076,saturday,session400,session100,verifyselffunded,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11156292,monday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11159173,monday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11159290,monday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11163993,monday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11164078,monday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11168195,tuesday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11157793,monday,engageselffunded,session200,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11170780,tuesday,verifyselffunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11132584,saturday,gap,gap,verifyselffunded,gap,gap,gap,session300,gap,gap,gap,gap,gap,gap,gap,0
11117281,friday,engagefunded,gap,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11101578,thursday,engagefunded,session100,session200,session100,gap,session0,gap,session0,gap,gap,gap,gap,gap,gap,0
11093496,wednesday,engagefunded,session100,gap,verifyfunded,engagefunded,session0,session0,gap,gap,gap,gap,gap,gap,gap,0
11125284,saturday,engagefunded,session200,session200,session300,gap,session2800,session1400,gap,session0,gap,gap,session0,gap,gap,0
11174792,tuesday,gap,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11176094,tuesday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11176282,tuesday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11176293,tuesday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11170295,tuesday,engageselffunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11118088,friday,session200,gap,verifyfunded,verifyfunded,engagefunded,gap,gap,gap,session400,gap,gap,gap,gap,gap,0
11167781,tuesday,session200,verifyfunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11110287,thursday,session2300,gap,gap,gap,gap,gap,session100,verifyselffunded,gap,gap,gap,gap,gap,gap,0
11169072,tuesday,session100,gap,session0,gap,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11177883,tuesday,verifyfunded,gap,gap,gap,session200,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11127288,saturday,session400,gap,gap,gap,gap,gap,gap,session400,engagefunded,gap,gap,gap,gap,gap,0
11175193,tuesday,engagefunded,gap,session200,gap,gap,session1700,session0,gap,session100,gap,session0,gap,session3600,gap,0
11165581,monday,session700,gap,session300,session0,session0,gap,session0,engageselffunded,session0,gap,gap,gap,gap,gap,0
11099389,thursday,engagefunded,session700,gap,engageselffunded,gap,gap,gap,gap,gap,verifyfunded,gap,gap,session100,gap,0
11144874,sunday,verifyselffunded,session0,gap,gap,gap,gap,gap,engagefunded,session0,gap,gap,gap,gap,gap,0
11133290,saturday,engagefunded,gap,gap,session300,gap,engagefunded,gap,gap,gap,gap,engagefunded,gap,engagefunded,verifyselffunded,0
11118299,friday,engagefunded,session100,gap,session100,session0,gap,session300,gap,verifyfunded,gap,gap,gap,session100,gap,0
11139385,sunday,engagefunded,gap,gap,gap,gap,gap,gap,engageselffunded,verifyfunded,gap,gap,gap,gap,gap,0
11106688,thursday,session300,gap,gap,session100,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11141087,sunday,engagefunded,gap,session200,gap,gap,engagefunded,verifyfunded,session400,verifyfunded,session100,gap,gap,gap,gap,0
11162282,monday,session300,session400,gap,verifyfunded,gap,verifyselffunded,verifyfunded,session200,gap,gap,session100,session900,gap,gap,1
11103997,thursday,session600,gap,gap,gap,gap,gap,gap,gap,gap,gap,session0,gap,gap,gap,0
11136572,saturday,gap,gap,gap,session300,gap,gap,session0,gap,session300,gap,session0,gap,gap,gap,0
11110075,thursday,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,2
11111374,friday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11165076,monday,verifyselffunded,session300,verifyfunded,gap,gap,gap,gap,gap,session0,gap,gap,gap,gap,gap,0
11096596,wednesday,session200,gap,session0,session0,gap,gap,session100,session400,session500,verifyselffunded,session400,session0,verifyfunded,gap,0
11118480,friday,verifyfunded,gap,gap,gap,gap,gap,session100,engagefunded,session0,gap,gap,gap,gap,gap,1
11100281,thursday,engagefunded,gap,verifyselffunded,gap,engagefunded,gap,gap,session100,verifyfunded,session100,engageselffunded,verifyselffunded,engagefunded,gap,1
11094473,wednesday,verifyfunded,gap,session200,verifyfunded,gap,gap,session100,session100,gap,session100,session200,session100,gap,gap,4
11111379,friday,verifyfunded,engageselffunded,verifyselffunded,session100,session600,session900,session0,session500,gap,session200,gap,gap,gap,gap,1
11124092,saturday,session300,session400,gap,gap,session0,gap,gap,engageselffunded,engagefunded,session3600,verifyselffunded,session800,session400,gap,2
11090374,wednesday,verifyfunded,verifyselffunded,gap,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,2
11177181,tuesday,engagefunded,session100,session100,session0,gap,session200,gap,session500,session400,session200,gap,session100,gap,gap,0
11126674,saturday,session500,gap,gap,verifyselffunded,gap,gap,gap,gap,gap,session200,gap,session0,session100,gap,1
11108282,thursday,engagefunded,gap,gap,session200,gap,session300,verifyfunded,gap,gap,session100,verifyfunded,gap,gap,gap,0
11134182,saturday,verifyselffunded,session100,session100,session600,session200,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11104697,thursday,session700,gap,session400,gap,engageselffunded,gap,gap,verifyselffunded,gap,gap,gap,gap,gap,gap,0
11140398,sunday,engagefunded,verifyfunded,session0,gap,engagefunded,session100,gap,session0,gap,session0,session0,gap,session0,gap,1
11143793,sunday,verifyselffunded,session0,gap,verifyfunded,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11173992,tuesday,verifyfunded,verifyfunded,engagefunded,session100,session2700,engagefunded,verifyfunded,verifyselffunded,session200,engagefunded,session200,gap,gap,gap,2
11104696,thursday,gap,session300,gap,gap,verifyselffunded,verifyselffunded,session0,session300,gap,gap,session100,gap,gap,gap,6
11152772,sunday,verifyselffunded,gap,session500,gap,session100,gap,gap,session2600,gap,gap,gap,gap,gap,gap,0
11105175,thursday,engagefunded,session400,gap,engageselffunded,verifyfunded,session0,verifyfunded,verifyfunded,gap,session0,session1000,session0,verifyselffunded,gap,0
11136581,saturday,engagefunded,verifyselffunded,gap,gap,session300,gap,gap,verifyfunded,gap,gap,gap,gap,verifyfunded,engagefunded,7
11112185,friday,engagefunded,engagefunded,verifyfunded,gap,gap,gap,gap,gap,gap,engagefunded,verifyselffunded,gap,engageselffunded,gap,0
11123389,friday,gap,engageselffunded,session200,gap,gap,session800,verifyfunded,gap,gap,gap,gap,session0,engagefunded,verifyselffunded,0
11147189,sunday,gap,gap,gap,session200,gap,session200,session0,session0,session500,session400,session0,verifyfunded,session0,gap,2
11145775,sunday,gap,gap,gap,session100,gap,gap,session1500,gap,gap,gap,gap,session0,gap,gap,4
11148384,sunday,session800,gap,verifyselffunded,session300,gap,session500,session100,session0,session100,session100,session100,session400,session200,engageselffunded,0
11149174,sunday,engagefunded,verifyselffunded,session400,session0,gap,engageselffunded,gap,gap,gap,gap,gap,gap,session800,engagefunded,1
11146694,sunday,session300,gap,session1300,session300,session800,gap,session0,session100,engageselffunded,gap,session300,session700,gap,gap,0
11105898,thursday,session1500,gap,gap,gap,gap,gap,engagefunded,verifyfunded,session700,gap,gap,gap,gap,gap,4
11085477,wednesday,session200,gap,gap,gap,session200,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11089094,wednesday,session400,gap,gap,gap,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11091090,wednesday,engagefunded,gap,session400,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11092873,wednesday,engageselffunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11095483,wednesday,session200,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11097086,wednesday,gap,session3600,session100,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11097795,wednesday,session100,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11107580,thursday,verifyfunded,gap,session0,gap,gap,gap,gap,gap,gap,gap,verifyfunded,gap,gap,gap,1
11108178,thursday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11111287,friday,session500,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11113990,friday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11114472,friday,engagefunded,session100,session0,gap,gap,session3600,gap,gap,gap,gap,gap,gap,gap,gap,0
11114991,friday,session100,gap,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11115491,friday,session200,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11115492,friday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,session0,gap,gap,gap,gap,0
11116181,friday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11122983,friday,session400,gap,session200,session300,gap,session200,gap,gap,gap,session200,gap,gap,gap,gap,0
11123775,friday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11125381,saturday,session900,gap,gap,session1400,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11126073,saturday,session200,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11126282,saturday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11132395,saturday,session200,session100,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11138173,sunday,gap,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11138999,sunday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11139885,sunday,session100,gap,gap,gap,gap,gap,gap,gap,session200,gap,gap,gap,gap,gap,0
11131299,saturday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11144595,sunday,session400,gap,gap,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11144676,sunday,session100,gap,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11158283,monday,session200,gap,gap,gap,gap,gap,gap,session100,gap,gap,session300,gap,gap,gap,0
11086078,wednesday,verifyfunded,session200,gap,gap,gap,verifyselffunded,gap,gap,gap,gap,gap,gap,gap,gap,0
11105195,thursday,engagefunded,gap,gap,gap,session100,session0,gap,gap,gap,gap,gap,gap,gap,gap,0
11158581,monday,session200,gap,gap,gap,gap,gap,session0,gap,gap,gap,gap,gap,gap,gap,0
11163393,monday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11164981,monday,session800,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11165282,monday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11170180,tuesday,session200,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11174375,tuesday,session2800,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11176575,tuesday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11177182,tuesday,gap,session2900,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11178382,tuesday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11089198,wednesday,session100,gap,session0,gap,session0,gap,gap,session100,gap,gap,gap,gap,gap,gap,0
11097475,wednesday,session300,gap,session200,gap,gap,gap,gap,verifyselffunded,gap,session100,gap,session0,gap,gap,0
11137579,sunday,gap,gap,gap,gap,gap,engagefunded,session200,engagefunded,gap,gap,gap,gap,gap,gap,0
11140888,sunday,verifyfunded,gap,gap,gap,gap,session0,engagefunded,verifyselffunded,gap,gap,gap,gap,gap,gap,0
11150195,sunday,session100,gap,gap,gap,gap,gap,gap,gap,engagefunded,verifyfunded,session200,gap,gap,gap,0
11145190,sunday,verifyfunded,engagefunded,session300,gap,gap,gap,gap,gap,gap,session0,gap,gap,verifyfunded,gap,0
11132099,saturday,verifyselffunded,gap,gap,gap,gap,gap,gap,session100,gap,gap,gap,gap,gap,gap,0
11152678,sunday,session400,gap,gap,gap,gap,gap,session0,gap,gap,gap,gap,gap,gap,gap,0
11129082,saturday,engagefunded,verifyfunded,session200,session300,engagefunded,engagefunded,verifyselffunded,session600,verifyfunded,engagefunded,session200,session500,session600,gap,0
11134397,saturday,session0,verifyselffunded,session100,gap,gap,gap,gap,gap,gap,gap,session0,gap,gap,gap,0
11086375,wednesday,session300,gap,session200,gap,gap,gap,gap,engagefunded,session200,gap,gap,gap,gap,gap,1
11131878,saturday,gap,gap,gap,gap,gap,gap,gap,session1100,gap,gap,gap,gap,gap,gap,0
11145081,sunday,engagefunded,session0,gap,verifyselffunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11138890,sunday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11116990,friday,verifyfunded,session700,gap,session0,gap,gap,gap,gap,gap,gap,gap,session200,gap,gap,1
11129085,saturday,session700,verifyfunded,session0,session100,session100,gap,session400,verifyselffunded,verifyfunded,session0,engagefunded,session200,session100,gap,2
11135690,saturday,session0,gap,verifyselffunded,gap,session300,session500,gap,gap,gap,gap,gap,gap,verifyselffunded,gap,0
11089586,wednesday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11097375,wednesday,session400,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11097787,wednesday,session0,gap,session400,gap,gap,gap,session100,gap,gap,gap,gap,gap,gap,gap,0
11098083,thursday,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11098893,thursday,engagefunded,session100,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11102198,thursday,session200,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11107787,thursday,gap,gap,gap,gap,gap,gap,session100,gap,gap,gap,gap,gap,gap,gap,0
11112398,friday,session100,gap,gap,session100,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11115078,friday,engageselffunded,gap,gap,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11118888,friday,session300,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11119892,friday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11123871,friday,engagefunded,gap,gap,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11126793,saturday,session600,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11129576,saturday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11132790,saturday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,engagefunded,gap,gap,0
11134175,saturday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11136486,saturday,session200,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11139292,sunday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11138792,sunday,verifyselffunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,session0,gap,gap,gap,0
11140872,sunday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11141875,sunday,session100,session0,gap,gap,session100,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11111788,friday,engagefunded,gap,engagefunded,gap,session400,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11142794,sunday,session100,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11143094,sunday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,engagefunded,gap,gap,gap,0
11149485,sunday,session300,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11150794,sunday,session0,gap,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11151187,sunday,session200,gap,gap,gap,gap,session100,session0,session100,gap,gap,gap,gap,gap,gap,0
11151778,sunday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11153081,monday,gap,session200,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11153083,monday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11154272,monday,session400,gap,gap,gap,gap,gap,session0,gap,gap,gap,gap,gap,gap,gap,0
